cnpj;razao_social;nome_fantasia;data_abertura;tempo_de_mercado_anos;situacao_cadastral;natureza_juridica;matriz_filial;cnae_principal;cnaes_secundarios;rossi;endereco;bairro;municipio;uf;telefone_1;telefone_2;email;capital_social;porte;Faturamento Anual;opcaoSimples;opcaoMei;socios;outrosTelefones;outrosEmails
10378868000183;INSTITUTO BRASILEIRO DE MEDICINA CHINESA E NATUROTERAPIA;INSTITUTO DE NATUROTERAPIA;17/09/2008;16;Ativa;Associação Privada;Matriz;8690901 - Atividades de práticas integrativas e complementares em saúde humana;8720499 - Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química e grupos similares não especificadas anteriormente|9313100 - Atividades de condicionamento físico|8650004 - Atividades de fisioterapia|8650099 - Atividades de profissionais da área de saúde não especificadas anteriormente|8650002 - Atividades de profissionais da nutrição|8650003 - Atividades de psicologia e psicanálise|8650005 - Atividades de terapia ocupacional|8800600 - Serviços de assistência social sem alojamento;80430190;Rua Fernando Simas, 845;Bigorrilho;Curitiba;PR;41 30852121;41 996283231;nsacont@nsacont.com.br;0;Demais;acima de R$4.800.000;Não;Não;Erivelton Fontes Gurek;41 30852121,41 996283231;
11348008000160;MARGARETE DO ROCIO PIOTTO;CLINICA PIOTTO;01/10/2009;15;Ativa;Empresário (Individual);Matriz;8650004 - Atividades de fisioterapia;;80320330;Rua Prof Dr. Pedro Ribeiro De Macedo Da Costa, 579;Vila Izabel;Curitiba;PR;41 30260523;;;10000;Demais;acima de R$4.800.000;Não;Não;;41 30260523;
11181482000140;CLINICA DE FISIOTERAPIA CAROLINA KRUEGER LTDA;;23/09/2009;15;Ativa;Sociedade Empresária Limitada;Matriz;8630503 - Atividade médica ambulatorial restrita a consultas;8650004 - Atividades de fisioterapia;80730000;Rua Padre Anchieta, 1923, Loja 03;Bigorrilho;Curitiba;PR;41 991385627;;;10000;Demais;acima de R$4.800.000;Não;Não;Carolina Carneiro Krueger|Camila Carneiro Krueger;41 991385627;
11137360000156;INSTITUTO AO REI DA GLORIA;IARDG;01/09/2009;15;Ativa;Associação Privada;Matriz;9499500 - Atividades associativas não especificadas anteriormente;8550302 - Atividades de apoio à educação, exceto caixas escolares|8599604 - Treinamento em desenvolvimento profissional e gerencial|8599699 - Outras atividades de ensino não especificadas anteriormente|8650004 - Atividades de fisioterapia|9319199 - Outras atividades esportivas não especificadas anteriormente|9329899 - Outras atividades de recreação e lazer não especificadas anteriormente|9430800 - Atividades de associações de defesa de direitos sociais|9491000 - Atividades de organizações religiosas ou filosóficas|9493600 - Atividades de organizações associativas ligadas à cultura e à arte;81260110;Rua Lauro Grein, 415;Cidade Industrial;Curitiba;PR;41 997179297;;allan.s.mattozo@gmail.com;0;Demais;acima de R$4.800.000;Não;Não;Allan Dos Santos Mattozo;41 997179297;
11008867000100;FISIOCENTTER MARGARIDA R. MARTINS LTDA;FISIOCENTTER;03/07/2009;15;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;;80310110;Rua Reinaldo Pazello, 1637;Santa Quiteria;Curitiba;PR;41 32433620;;mariopaulin777@hotmail.com;5000;Demais;acima de R$4.800.000;Sim;Não;Margarida Rodrigues Martins;41 32433620;
10590989000194;INSTITUTO DE ATENDIMENTO E PESQUISA EM EQUOTERAPIA E RESPONSABILIDADE SOCIAL;CENTRO DE EQUOTERAPIA ANDALUZ - IAPE;08/01/2009;15;Ativa;Associação Privada;Matriz;9430800 - Atividades de associações de defesa de direitos sociais;8650004 - Atividades de fisioterapia;82590200;"Rodovia Br-116, 6055, Km: 93;";Bairro Alto;Curitiba;PR;41 30408746;41 991358350;juarez@doliveiracontabil.com.br;0;Demais;acima de R$4.800.000;Não;Não;Giovana Bonotto Zilli;41 30408746,41 991358350;
13016371000103;CLINICA DE FISIOTERAPIA REABILITAR S/S LTDA;;11/11/2010;14;Ativa;Sociedade Simples Limitada;Matriz;8650004 - Atividades de fisioterapia;;82800220;Rua Delegado Leopoldo Belczak, 1250;Capao Da Imbuia;Curitiba;PR;41 30444822;;reabilitar.fisioclin@gmail.com;10000;Demais;acima de R$4.800.000;Sim;Não;Graziele Damas Dutra Cardoso|Maycon De Souza Cardoso Dutra;41 30444822;
12720957000191;ESSENCIA DE MOVIMENTO STUDIO LTDA;ESSENCIA DE MOVIMENTO STUDIO;18/08/2010;14;Ativa;Sociedade Empresária Limitada;Matriz;9313100 - Atividades de condicionamento físico;4763602 - Comércio varejista de artigos esportivos|4772500 - Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal|4773300 - Comércio varejista de artigos médicos e ortopédicos|7490199 - Outras atividades profissionais, científicas e técnicas não especificadas anteriormente|7739002 - Aluguel de equipamentos científicos, médicos e hospitalares, sem operador|8591100 - Ensino de esportes|8650004 - Atividades de fisioterapia;80430220;Alameda Prudente De Moraes, 476, Loja Lj Andar Terreo;Centro;Curitiba;PR;41 30827101;41 33382473;;50000;Demais;acima de R$4.800.000;Sim;Não;Elisa Bacellar De Souza;41 30827101,41 33382473;
12141298000139;CAMILA CAMPELO GANDOLFO-FISIOTERAPIA;CAMILA CAMPELO GANDOLFO;17/06/2010;14;Ativa;Empresário (Individual);Matriz;8650004 - Atividades de fisioterapia;;80240230;Rua Acyr Guimaraes, 436, Sala 1002 Andar 10 Cond Portland Offices Ed;Agua Verde;Curitiba;PR;41 33393808;;auditabilcont@hotmail.com;10000;Demais;acima de R$4.800.000;Sim;Não;;41 33393808;
15431541000141;ASSOCIACAO DE PESQUISA VITORIA;CENTRO DE PESQUISA E REABILITACAO VITORIA;01/12/2011;13;Ativa;Associação Privada;Matriz;8650004 - Atividades de fisioterapia;;81280490;Rua Jorge Adir Nepomoceno, 553, Apt 12 Andar 01 Bloco Coimbra Ii Cd Ii Bl;Cidade Industrial;Curitiba;PR;41 991817782;;geisaadvocacia@gmail.com;0;Demais;acima de R$4.800.000;Não;Não;Suely Fernandes Da Silva;41 35385740,41 991817782;
15139948000108;FMS FISIOTERAPIA E ATIVIDADE FISICA LTDA;;16/11/2011;13;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;9313100 - Atividades de condicionamento físico;80440020;Avenida Vicente Machado, 2439;Batel;Curitiba;PR;41 33405540;;;110000;Demais;acima de R$4.800.000;Não;Não;Juliane Dezordi Mandim|Mauricio Dezordi Mandim|Jose Omar Alves Feitosa|Lorenzo Miolo De Moraes|Aline Cristina Barbosa|Elvis Aron Guedes;41 33405540;
14405656000107;FISIORELAX CLINICA DE FISIOTERAPIA LTDA;FISIO RELAX;18/08/2011;13;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;9313100 - Atividades de condicionamento físico;80050250;Rua Atilio Borio, 221;Cristo Rei;Curitiba;PR;41 988949044;41 30298071;claraarruda@yahoo.com.br;2000;Demais;acima de R$4.800.000;Sim;Não;Ana Clara Batista De Arruda|Karla Sales Fagundes|Dayane De Paula Bueno;41 988949044,41 30298071;
14512858000140;FISIO VERTEBRAL FISIOTERAPIA S/S;;27/06/2011;13;Ativa;Sociedade Simples Pura;Matriz;8650004 - Atividades de fisioterapia;9313100 - Atividades de condicionamento físico;80240021;Avenida Silva Jardim, 3161, Loja 01 Terreo;Agua Verde;Curitiba;PR;41 30881449;;bertoncello.cnt@gmail.com;9000;Demais;acima de R$4.800.000;Sim;Não;Giuliano Gomes Martins|Ana Paula Forti Martins;41 30881449;
13880271000120;CONSULTORIO MEDICO FLEX SAUDE SS LTDA;;15/06/2011;13;Ativa;Sociedade Simples Limitada;Matriz;8630503 - Atividade médica ambulatorial restrita a consultas;8650004 - Atividades de fisioterapia;80215210;Rua Comendador Roseira, 395, Loja A;Prado Velho;Curitiba;PR;41 33321885;41 33321885;nd@ndcontabilidade.com.br;5000;Demais;acima de R$4.800.000;Não;Não;Luiz Augusto Gallieri|Marcia Priscila Avelar Gallieri;41 33321885,41 33321885;
13660057000169;ODONTO STUDIO CLINICA ODONTOLOGICA LTDA;ODONTO STUDIO;24/02/2011;13;Ativa;Sociedade Simples Limitada;Matriz;8630504 - Atividade odontológica;8630503 - Atividade médica ambulatorial restrita a consultas|8650002 - Atividades de profissionais da nutrição|8650003 - Atividades de psicologia e psicanálise|8650004 - Atividades de fisioterapia|8650006 - Atividades de fonoaudiologia;82840000;Rua Jose De Oliveira Franco, 718;Bairro Alto;Curitiba;PR;41 32382722;;gulinneto@gmail.com;10000;Demais;acima de R$4.800.000;Sim;Não;David Gulin Neto|Nathalia Nascimento Dos Santos Mantovani|Lucas Graciano De Souza Pan|Leandro Nicolao Buzatta;41 32382722;
13334670000196;NATURALMENTE CORPO FISIOTERAPIA E ESTETICA LTDA;;15/02/2011;13;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;9602502 - Atividades de estética e outros serviços de cuidados com a beleza;80410200;Rua Visconde De Nacar, 434, Casa;Merces;Curitiba;PR;41 30772103;;;10000;Demais;acima de R$4.800.000;Não;Não;Emanuelle Kissner|Luana Carla Kissner Da Silva;41 30772103;
17246439000100;INSTITUTO DE SAUDE KAIROS;;06/11/2012;12;Ativa;Associação Privada;Matriz;8630502 - Atividade médica ambulatorial com recursos para realização de exames complementares;7490199 - Outras atividades profissionais, científicas e técnicas não especificadas anteriormente|8630503 - Atividade médica ambulatorial restrita a consultas|8640207 - Serviços de diagnóstico por imagem sem uso de radiação ionizante, exceto ressonância magnética|8640208 - Serviços de diagnóstico por registro gráfico - ecg, eeg e outros exames análogos|8640299 - Atividades de serviços de complementação diagnóstica e terapêutica não especificadas anteriormente|8650002 - Atividades de profissionais da nutrição|8650003 - Atividades de psicologia e psicanálise|8650004 - Atividades de fisioterapia|8650006 - Atividades de fonoaudiologia|8690903 - Atividades de acupuntura|9313100 - Atividades de condicionamento físico|9499500 - Atividades associativas não especificadas anteriormente;80510030;Rua Treze De Maio, 825;Sao Francisco;Curitiba;PR;41 33042422;;financeiro@institutodesaude.com.br;0;Demais;acima de R$4.800.000;Não;Não;Rosane De Araujo Hasselmann;41 33042422;
17081482000154;CLINICA DE FISIOTERAPIA MOVIMENTA LTDA;;02/10/2012;12;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;8599604 - Treinamento em desenvolvimento profissional e gerencial|9313100 - Atividades de condicionamento físico|9602502 - Atividades de estética e outros serviços de cuidados com a beleza;80530000;Avenida Candido De Abreu, 469, Conj 104 Andar 01 Cond Sobral Pinto Ed;Centro Civico;Curitiba;PR;41 991953600;;dc_fisio@hotmail.com;15000;Demais;acima de R$4.800.000;Sim;Não;Diego Felipe Barros Alves De Carvalho|Aparecida Zuleide Franco Monteiro;41 33563600,41 998383600,41 991953600;
16975541000175;EIRA REBELO E NAKATA OGUIDO FISIOTERAPEUTAS S/S;BIONUCLEO - SAUDE PREVENCAO E REABILITACAO;25/09/2012;12;Ativa;Sociedade Simples Pura;Matriz;8650004 - Atividades de fisioterapia;;80240280;Rua Candido Xavier, 574;Agua Verde;Curitiba;PR;41 30930305;;lequipe.adm@outlook.com;5000;Demais;acima de R$4.800.000;Sim;Não;Ana Maria Martins Da Eira Rebelo|Alete Teruko Nakata Oguido;41 30930305,41 999971725,41999971725;
16599104000102;TILSO E. TONIOL;SAUDE EM EQUILIBRIO;16/07/2012;12;Ativa;Empresário (Individual);Matriz;8650004 - Atividades de fisioterapia;;80240060;Rua Brasilio Itibere, 3963, Terreo;Agua Verde;Curitiba;PR;41 30193078;;tilso@saudeemequilibrio.med.br;10000;Demais;acima de R$4.800.000;Não;Não;;41 30193078;
15667688000135;ERGA CLINICA INTEGRADA LTDA;D & S SERVICOS MEDICOS;28/05/2012;12;Ativa;Sociedade Empresária Limitada;Matriz;8630503 - Atividade médica ambulatorial restrita a consultas;8640207 - Serviços de diagnóstico por imagem sem uso de radiação ionizante, exceto ressonância magnética|8650002 - Atividades de profissionais da nutrição|8650004 - Atividades de fisioterapia|9602502 - Atividades de estética e outros serviços de cuidados com a beleza;80060100;Rua Conselheiro Laurindo, 809, Conj 705 Andar 07 Cond Downtown Ed;Centro;Curitiba;PR;41 999283938;;dr_diey@hotmail.com;100000;Demais;acima de R$4.800.000;Sim;Não;Dieyson Martins De Melo Costa|Kely Cristina Ceccon Ferracine;41 30268682,4130268682;
12720957000272;ESSENCIA DE MOVIMENTO STUDIO LTDA;ORION STUDIO PILATES LTDA;21/03/2012;12;Ativa;Sociedade Empresária Limitada;Filial;9313100 - Atividades de condicionamento físico;8650004 - Atividades de fisioterapia;80520530;Rua Albano Reis, 590;Bom Retiro;Curitiba;PR;41 30827101;;ceschinescri@ig.com.br;50000;Demais;acima de R$4.800.000;Sim;Não;Elisa Bacellar De Souza;41 30827101;
07404052000415;CRUZ VERMELHA BRASILEIRA - FILIAL DO ESTADO DO PARANA;UNIDADE DE ESPECIALIDADES MEDICAS - UEM;16/10/2013;11;Ativa;Associação Privada;Filial;8630503 - Atividade médica ambulatorial restrita a consultas;8211300 - Serviços combinados de escritório e apoio administrativo|8630502 - Atividade médica ambulatorial com recursos para realização de exames complementares|8650004 - Atividades de fisioterapia|9313100 - Atividades de condicionamento físico;80420011;Avenida Vicente Machado, 1239;Batel;Curitiba;PR;41 30166662;;;0;Demais;acima de R$4.800.000;Não;Não;Leonardo Henrique Fortunato;41 30166662;
19012674000134;FISIOSAUDE FISIOTERAPIA S/S;FISIOSAUDE;18/09/2013;11;Ativa;Sociedade Simples Pura;Matriz;8650004 - Atividades de fisioterapia;;80520250;Avenida Desembargador Hugo Simas, 322, Sala 2310;Bom Retiro;Curitiba;PR;41 991434005;41 11111111;fisiosaudepilar@yahoo.com.br;1000;Demais;acima de R$4.800.000;Sim;Não;Fernanda Tretel De Oliveira Maciel|Emmanuelle Maria Martinez Monteiro Groszewicz|Erika Vanessa Theodoro Neto Leite;41 991434005,41 11111111;
18625720000108;PREVENCE MEDICINA E ODONTOLOGIA LTDA.;;02/07/2013;11;Ativa;Sociedade Empresária Limitada;Matriz;8211300 - Serviços combinados de escritório e apoio administrativo;7020400 - Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica|8630503 - Atividade médica ambulatorial restrita a consultas|8630599 - Atividades de atenção ambulatorial não especificadas anteriormente|8650001 - Atividades de enfermagem|8650002 - Atividades de profissionais da nutrição|8650003 - Atividades de psicologia e psicanálise|8650004 - Atividades de fisioterapia|8650005 - Atividades de terapia ocupacional|8650006 - Atividades de fonoaudiologia|8660700 - Atividades de apoio à gestão de saúde;80060100;Rua Conselheiro Laurindo, 73;Centro;Curitiba;PR;41 32231262;41 991223030;adm2@clifame.com.br;50000;Demais;acima de R$4.800.000;Sim;Não;Fabiano Silveira Lasserre;41 32231262,41 991223030;
17906451000195;PHYSIO NOW HEALTH PERFORMANCE LTDA;;10/04/2013;11;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;8599604 - Treinamento em desenvolvimento profissional e gerencial|9313100 - Atividades de condicionamento físico;82520702;Rua Fagundes Varela, 1422;Bacacheri;Curitiba;PR;41 998460108;;plataformaflex1@outlook.com;5000;Demais;acima de R$4.800.000;Sim;Não;Alexandre Jorge Leite;41 998460108;
23481981000131;MEDPRIME, CLINICA GESTAO E SAUDE S/A;MEDPRIME CLINICA GESTAO E SAUDE S/A;07/10/2015;9;Ativa;Sociedade Anônima Fechada;Matriz;8660700 - Atividades de apoio à gestão de saúde;7020400 - Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica|7490199 - Outras atividades profissionais, científicas e técnicas não especificadas anteriormente|7820500 - Locação de mão de obra temporária|7830200 - Fornecimento e gestão de recursos humanos para terceiros|8211300 - Serviços combinados de escritório e apoio administrativo|8599604 - Treinamento em desenvolvimento profissional e gerencial|8610101 - Atividades de atendimento hospitalar, exceto pronto socorro e unidades para atendimento a urgências|8610102 - Atividades de atendimento em pronto socorro e unidades hospitalares para atendimento a urgências|8621601 - Uti móvel|8621602 - Serviços móveis de atendimento a urgências, exceto por uti móvel|8622400 - Serviços de remoção de pacientes, exceto os serviços móveis de atendimento a urgências|8630501 - Atividade médica ambulatorial com recursos para realização de procedimentos cirúrgicos|8630502 - Atividade médica ambulatorial com recursos para realização de exames complementares|8630503 - Atividade médica ambulatorial restrita a consultas|8630504 - Atividade odontológica|8630506 - Serviços de vacinação e imunização humana|8630599 - Atividades de atenção ambulatorial não especificadas anteriormente|8640202 - Laboratórios clínicos|8640299 - Atividades de serviços de complementação diagnóstica e terapêutica não especificadas anteriormente|8650001 - Atividades de enfermagem|8650003 - Atividades de psicologia e psicanálise|8650004 - Atividades de fisioterapia|8650005 - Atividades de terapia ocupacional|8650006 - Atividades de fonoaudiologia|8650099 - Atividades de profissionais da área de saúde não especificadas anteriormente|8690999 - Outras atividades de atenção à saúde humana não especificadas anteriormente|8711503 - Atividades de assistência a deficientes físicos, imunodeprimidos e convalescentes|8711504 - Centros de apoio a pacientes com câncer e com aids|8712300 - Atividades de fornecimento de infraestrutura de apoio e assistência a paciente no domicílio|8720401 - Atividades de centros de assistência psicossocial|8720499 - Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química e grupos similares não especificadas anteriormente|8730199 - Atividades de assistência social prestadas em residências coletivas e particulares não especificadas anteriormente;82015130;Rua Cajubi, 23;Santa Felicidade;Curitiba;PR;41 30107859;;contabilmedprime@gmail.com;20000000;Demais;acima de R$4.800.000;Não;Não;Luis Silva Dos Santos|Glauber Haleston Araujo De Oliveira;41 30107859;
